"respondent","condition","stimuli","accuracy","latency"
31,"BGWB","glory",1,776
31,"BGWB","wf6",1,682
31,"BGWB","glory",1,720
31,"BGWB","bm23",1,613
31,"BGWB","evil",1,599
31,"BGWB","bf14",1,744
31,"BGWB","horrible",1,1437
31,"BGWB","wf3",1,621
31,"BGWB","bf56",1,977
31,"BGWB","good",1,754
31,"BGWB","bm14",1,486
31,"BGWB","terrible",1,556
31,"BGWB","wm4",1,520
31,"BGWB","failure",1,597
31,"BGWB","bm56",1,606
31,"BGWB","hate",0,1991
31,"BGWB","bf23",1,1537
31,"BGWB","laughter",1,822
31,"BGWB","bm14",1,583
31,"BGWB","horrible",1,601
31,"BGWB","bm56",1,802
31,"BGWB","pleasure",1,1684
31,"BGWB","wf2",1,1275
31,"BGWB","evil",1,842
31,"BGWB","wm1",1,734
31,"BGWB","love",1,643
31,"BGWB","bf14",1,561
31,"BGWB","terrible",1,589
31,"BGWB","wm6",1,735
31,"BGWB","wicked",1,683
31,"BGWB","wm4",1,601
31,"BGWB","pain",1,715
31,"BGWB","wf3",1,1016
31,"BGWB","peace",1,761
31,"WGBB","peace",1,1401
31,"WGBB","bm56",1,1794
31,"WGBB","terrible",1,790
31,"WGBB","bf14",1,752
31,"WGBB","annoying",1,923
31,"WGBB","bm14",1,680
31,"WGBB","evil",1,647
31,"WGBB","wm4",1,751
31,"WGBB","pain",1,746
31,"WGBB","bf23",1,662
31,"WGBB","horrible",1,686
31,"WGBB","wf6",1,1188
31,"WGBB","failure",1,1916
31,"WGBB","bf56",1,689
31,"WGBB","good",1,648
31,"WGBB","bm23",1,678
31,"WGBB","pleasure",1,1302
31,"WGBB","wf2",1,779
31,"WGBB","glory",1,710
31,"WGBB","bm23",1,715
31,"WGBB","bm56",1,1388
31,"WGBB","hate",1,670
31,"WGBB","wf3",1,613
31,"WGBB","wicked",1,615
31,"WGBB","bf56",1,453
31,"WGBB","wm1",1,558
31,"WGBB","evil",1,634
31,"WGBB","bm14",1,594
31,"WGBB","wicked",1,943
31,"WGBB","wm6",1,579
31,"WGBB","joy",1,702
31,"WGBB","wm6",1,827
31,"WGBB","hate",1,692
31,"WGBB","bf14",1,538
31,"WGBB","failure",1,646
31,"WGBB","wf2",1,622
31,"WGBB","laughter",1,895
31,"WGBB","bf23",1,1228
31,"WGBB","love",1,910
31,"WGBB","wf6",1,1298
31,"WGBB","laughter",1,808
31,"WGBB","wm1",1,1057
31,"WGBB","good",1,545
31,"WGBB","wm4",1,677
31,"WGBB","peace",1,516
31,"WGBB","bf23",1,624
31,"WGBB","wf3",1,808
31,"WGBB","terrible",1,618
31,"WGBB","bf56",1,746
31,"WGBB","annoying",1,671
31,"WGBB","wf3",1,630
31,"WGBB","horrible",1,663
31,"WGBB","wf6",1,605
31,"WGBB","joy",1,1223
31,"WGBB","bm14",1,528
31,"WGBB","pleasure",1,701
31,"WGBB","wm4",1,627
31,"WGBB","glory",1,651
32,"BGWB","joy",1,962
32,"BGWB","bm23",1,1052
32,"BGWB","peace",1,1036
32,"BGWB","bf56",1,580
32,"BGWB","terrible",1,783
32,"BGWB","bm14",1,810
32,"BGWB","horrible",1,1012
32,"BGWB","wf6",1,765
32,"BGWB","glory",1,1048
32,"BGWB","wm6",1,1255
32,"BGWB","annoying",0,1886
32,"BGWB","wm4",1,748
32,"BGWB","love",1,1160
32,"BGWB","wf2",1,843
32,"BGWB","wicked",1,980
32,"BGWB","bm56",1,814
32,"BGWB","wm1",1,834
32,"BGWB","evil",1,970
32,"BGWB","wf3",1,749
32,"BGWB","wm4",1,751
32,"BGWB","failure",1,850
32,"BGWB","wf3",1,562
32,"BGWB","pleasure",1,630
32,"BGWB","bf14",1,710
32,"BGWB","pain",1,756
32,"BGWB","wm1",1,711
32,"BGWB","hate",1,669
32,"BGWB","wf6",1,676
32,"BGWB","laughter",1,739
32,"BGWB","bf23",1,703
32,"BGWB","good",1,845
32,"BGWB","bm14",1,516
32,"BGWB","hate",1,841
32,"BGWB","wf2",1,681
32,"BGWB","terrible",1,696
32,"BGWB","bf14",1,605
32,"BGWB","peace",1,855
32,"BGWB","wm6",1,1094
32,"BGWB","horrible",1,733
32,"BGWB","bm23",1,673
32,"BGWB","evil",1,744
32,"BGWB","wm4",1,684
32,"BGWB","pleasure",0,1569
32,"BGWB","bf23",1,860
32,"BGWB","glory",1,796
32,"BGWB","wf3",1,685
32,"BGWB","pain",1,588
32,"BGWB","bf56",1,678
32,"BGWB","failure",1,1261
32,"BGWB","bm56",1,700
32,"BGWB","love",1,914
32,"BGWB","bm14",1,750
32,"BGWB","annoying",1,674
32,"BGWB","wf2",1,665
32,"BGWB","laughter",1,752
32,"BGWB","bm23",1,955
32,"BGWB","bf23",1,664
32,"BGWB","good",1,527
32,"WGBB","evil",1,985
32,"WGBB","wf6",1,715
32,"WGBB","horrible",1,848
32,"WGBB","wf3",1,1520
32,"WGBB","pain",1,981
32,"WGBB","wm6",1,640
32,"WGBB","peace",1,992
32,"WGBB","wm1",1,690
32,"WGBB","wicked",1,712
32,"WGBB","wm4",1,677
32,"WGBB","pleasure",1,868
32,"WGBB","bm23",1,675
32,"WGBB","love",1,682
32,"WGBB","bm56",1,704
32,"WGBB","hate",1,757
32,"WGBB","wf2",1,625
32,"WGBB","failure",1,946
32,"WGBB","bm14",1,678
32,"WGBB","annoying",1,1469
32,"WGBB","bf23",1,468
32,"WGBB","bf56",1,923
32,"WGBB","bf14",1,590
32,"WGBB","terrible",1,480
32,"WGBB","bf56",1,623
32,"WGBB","horrible",1,536
32,"WGBB","wm4",1,588
32,"WGBB","good",1,798
32,"WGBB","bf14",1,536
32,"WGBB","glory",1,868
32,"WGBB","bm23",1,595
32,"WGBB","laughter",1,957
32,"WGBB","bm14",1,465
32,"WGBB","joy",1,432
32,"WGBB","bm56",1,464
32,"WGBB","terrible",1,519
32,"WGBB","wm6",1,756
32,"WGBB","pain",1,664
32,"WGBB","bf23",1,583
32,"WGBB","love",0,1492
32,"WGBB","bm14",1,398
32,"WGBB","annoying",1,864
32,"WGBB","wm1",1,567
32,"WGBB","peace",1,530
32,"WGBB","wf2",1,414
32,"WGBB","bm23",1,622
32,"WGBB","glory",1,1016
32,"WGBB","wf3",0,1777
32,"WGBB","evil",1,963
32,"WGBB","bf23",1,613
32,"WGBB","pleasure",1,839
32,"WGBB","wf6",1,743
32,"WGBB","joy",1,828
32,"WGBB","wm1",1,540
32,"WGBB","hate",1,512
32,"WGBB","wf2",1,589
32,"WGBB","laughter",1,983
32,"WGBB","wm4",1,410
32,"WGBB","wicked",1,531
33,"WGBB","evil",1,606
33,"WGBB","wm6",1,1503
33,"WGBB","pain",1,541
33,"WGBB","wm4",1,969
33,"WGBB","failure",1,580
33,"WGBB","bm56",1,774
33,"WGBB","hate",1,561
33,"WGBB","bm14",1,604
33,"WGBB","wicked",1,614
33,"WGBB","bm23",1,582
33,"WGBB","horrible",1,473
33,"WGBB","bf23",1,560
33,"WGBB","bf56",1,711
33,"WGBB","annoying",1,1484
33,"WGBB","bf14",1,547
33,"WGBB","peace",1,559
33,"WGBB","wf3",0,1448
33,"WGBB","good",1,1017
33,"WGBB","wf2",1,746
33,"WGBB","bf56",0,1405
33,"WGBB","love",1,940
33,"WGBB","bf14",1,1632
33,"WGBB","terrible",1,553
33,"WGBB","bm14",1,860
33,"WGBB","terrible",1,780
33,"WGBB","wf6",1,614
33,"WGBB","evil",1,480
33,"WGBB","wm1",1,766
33,"WGBB","annoying",1,673
33,"WGBB","bf23",1,1312
33,"WGBB","glory",1,742
33,"WGBB","wm1",1,609
33,"WGBB","laughter",1,515
33,"WGBB","bm56",1,792
33,"WGBB","pleasure",1,562
33,"WGBB","wm4",1,621
33,"WGBB","joy",1,774
33,"WGBB","bm23",1,609
33,"WGBB","pain",0,1487
33,"WGBB","bf23",1,1008
33,"WGBB","glory",1,778
33,"WGBB","wf3",1,564
33,"WGBB","horrible",1,599
33,"WGBB","wf6",1,497
33,"WGBB","wicked",1,535
33,"WGBB","wm6",1,619
33,"WGBB","peace",1,596
33,"WGBB","wf2",1,526
33,"WGBB","good",1,491
33,"WGBB","wf6",1,553
33,"WGBB","love",1,477
33,"WGBB","bf14",1,643
33,"WGBB","hate",1,563
33,"WGBB","bm14",1,470
33,"WGBB","laughter",1,493
33,"WGBB","wm6",1,738
33,"WGBB","wm1",1,450
33,"WGBB","pleasure",1,457
33,"BGWB","hate",1,623
33,"BGWB","wm6",0,1618
33,"BGWB","wicked",1,1192
33,"BGWB","bm14",1,1882
33,"BGWB","peace",0,1429
33,"BGWB","wm4",0,1201
33,"BGWB","love",1,2058
33,"BGWB","wm1",0,1634
33,"BGWB","glory",0,1607
33,"BGWB","bm56",1,1433
33,"BGWB","bm23",1,1916
33,"BGWB","pain",1,2234
33,"BGWB","bf23",1,1578
33,"BGWB","annoying",0,1533
33,"BGWB","wf2",1,1913
33,"BGWB","joy",1,1471
33,"BGWB","bf56",1,1559
33,"BGWB","laughter",1,1907
33,"BGWB","bf14",1,1105
33,"BGWB","bf14",0,1313
33,"BGWB","terrible",1,2856
33,"BGWB","wf6",1,1616
33,"BGWB","evil",1,1778
33,"BGWB","wf3",1,1652
33,"BGWB","good",0,1250
33,"BGWB","wf3",1,1011
33,"BGWB","pleasure",1,1933
33,"BGWB","wm6",1,1041
33,"BGWB","peace",0,1925
33,"BGWB","wf6",0,1220
33,"BGWB","horrible",1,1534
33,"BGWB","bf23",1,1043
33,"BGWB","love",0,1274
33,"BGWB","bm56",1,1577
33,"BGWB","glory",1,1740
33,"BGWB","bm14",0,1160
33,"BGWB","failure",1,1900
33,"BGWB","bf56",1,1337
33,"BGWB","laughter",1,2158
33,"BGWB","bm23",1,1569
33,"BGWB","horrible",1,1821
33,"BGWB","wf2",1,1582
33,"BGWB","terrible",1,2345
33,"BGWB","wm1",0,1287
33,"BGWB","good",1,1363
33,"BGWB","wm4",1,1526
33,"BGWB","wicked",1,1147
33,"BGWB","bf23",1,1095
33,"BGWB","pleasure",1,1965
33,"BGWB","wf2",1,969
33,"BGWB","hate",1,1508
33,"BGWB","bm56",1,1081
33,"BGWB","wm4",0,1639
33,"BGWB","annoying",1,1918
33,"BGWB","bf56",1,2155
33,"BGWB","pain",1,2519
33,"BGWB","wm1",1,1460
33,"BGWB","failure",1,997
34,"WGBB","hate",1,812
34,"WGBB","wf3",1,701
34,"WGBB","bm56",1,569
34,"WGBB","laughter",1,764
34,"WGBB","wm6",1,631
34,"WGBB","pain",1,608
34,"WGBB","bf14",1,537
34,"WGBB","glory",1,965
34,"WGBB","bm14",1,712
34,"WGBB","pleasure",1,886
34,"WGBB","wf2",1,1092
34,"WGBB","evil",1,731
34,"WGBB","bf56",1,679
34,"WGBB","terrible",1,678
34,"WGBB","bm23",1,508
34,"WGBB","love",1,842
34,"WGBB","bf23",1,777
34,"WGBB","joy",1,765
34,"WGBB","wf6",1,639
34,"WGBB","bm56",1,640
34,"WGBB","peace",1,641
34,"WGBB","wm4",1,849
34,"WGBB","good",1,712
34,"WGBB","bm23",1,717
34,"WGBB","good",1,690
34,"WGBB","wm1",1,824
34,"WGBB","annoying",1,762
34,"WGBB","wm1",1,716
34,"WGBB","wicked",1,946
34,"WGBB","bm14",1,605
34,"WGBB","love",1,711
34,"WGBB","bf23",1,636
34,"WGBB","failure",1,924
34,"WGBB","wf6",1,729
34,"WGBB","horrible",1,694
34,"WGBB","bf14",1,892
34,"WGBB","peace",1,562
34,"WGBB","wm4",1,1053
34,"WGBB","annoying",1,701
34,"WGBB","wf2",1,802
34,"WGBB","laughter",1,748
34,"WGBB","bf56",1,623
34,"WGBB","pleasure",1,768
34,"WGBB","wm6",1,651
34,"WGBB","failure",1,795
34,"WGBB","wf3",1,661
34,"WGBB","horrible",1,732
34,"WGBB","bf56",1,600
34,"WGBB","wicked",1,586
34,"WGBB","bf23",1,572
34,"WGBB","terrible",1,543
34,"WGBB","wm4",0,1663
34,"WGBB","joy",1,1065
34,"WGBB","bm23",1,1208
34,"WGBB","pain",1,1106
34,"WGBB","wm6",1,600
34,"WGBB","evil",1,634
34,"WGBB","wf2",1,754
34,"BGWB","horrible",1,1657
34,"BGWB","bm56",1,1664
34,"BGWB","good",1,1376
34,"BGWB","bf14",1,1050
34,"BGWB","annoying",1,906
34,"BGWB","bm23",1,840
34,"BGWB","laughter",0,2121
34,"BGWB","bm14",1,1220
34,"BGWB","pain",1,2325
34,"BGWB","bf56",1,1786
34,"BGWB","hate",1,973
34,"BGWB","bf23",1,736
34,"BGWB","peace",1,1268
34,"BGWB","wf3",1,787
34,"BGWB","terrible",1,1830
34,"BGWB","wm6",0,2361
34,"BGWB","failure",1,1353
34,"BGWB","bf23",1,845
34,"BGWB","wf6",0,1738
34,"BGWB","wm4",1,1493
34,"BGWB","joy",1,1387
34,"BGWB","bf14",1,1270
34,"BGWB","pleasure",0,2448
34,"BGWB","bf56",1,1420
34,"BGWB","glory",1,1518
34,"BGWB","bm14",1,1283
34,"BGWB","love",0,2142
34,"BGWB","wm1",1,1349
34,"BGWB","wicked",1,905
34,"BGWB","wf2",1,1135
34,"BGWB","love",0,1922
34,"BGWB","bm23",1,1439
34,"BGWB","evil",1,768
34,"BGWB","wf2",1,715
34,"BGWB","glory",0,1664
34,"BGWB","wf3",1,1502
34,"BGWB","laughter",1,2693
34,"BGWB","wf6",1,1299
34,"BGWB","hate",1,1729
34,"BGWB","bm56",0,2366
34,"BGWB","pain",1,1920
34,"BGWB","bf23",1,1125
34,"BGWB","terrible",1,1675
34,"BGWB","wm1",1,3049
34,"BGWB","peace",1,1417
34,"BGWB","wm4",0,2887
34,"BGWB","wicked",1,2833
34,"BGWB","bm14",1,1602
34,"BGWB","failure",1,4284
34,"BGWB","wm6",1,1147
34,"BGWB","joy",1,1191
34,"BGWB","wf2",1,1105
34,"BGWB","horrible",1,1103
34,"BGWB","wm4",1,901
34,"BGWB","bf56",1,870
34,"BGWB","good",0,1236
34,"BGWB","wm1",1,1581
34,"BGWB","evil",1,776
35,"WGBB","pain",1,819
35,"WGBB","bf56",1,1236
35,"WGBB","evil",1,829
35,"WGBB","bf14",1,1053
35,"WGBB","hate",1,941
35,"WGBB","wf3",1,825
35,"WGBB","glory",1,746
35,"WGBB","wm4",1,822
35,"WGBB","failure",1,1007
35,"WGBB","wf2",1,776
35,"WGBB","joy",1,772
35,"WGBB","bm23",1,758
35,"WGBB","terrible",1,962
35,"WGBB","wf6",1,861
35,"WGBB","horrible",1,1445
35,"WGBB","bm14",1,541
35,"WGBB","annoying",1,633
35,"WGBB","wm1",1,785
35,"WGBB","wicked",1,948
35,"WGBB","bm56",1,567
35,"WGBB","wm6",1,1166
35,"WGBB","pleasure",1,808
35,"WGBB","wm4",1,865
35,"WGBB","wicked",1,800
35,"WGBB","wf2",1,714
35,"WGBB","peace",1,936
35,"WGBB","wm6",1,684
35,"WGBB","laughter",1,658
35,"WGBB","wf6",1,649
35,"WGBB","wf3",1,657
35,"WGBB","good",1,681
35,"WGBB","bf23",1,655
35,"WGBB","evil",1,639
35,"WGBB","bm56",1,567
35,"WGBB","love",1,698
35,"WGBB","bf56",1,927
35,"WGBB","laughter",1,1092
35,"WGBB","bm14",0,1414
35,"WGBB","hate",1,643
35,"WGBB","bm23",1,810
35,"WGBB","joy",1,636
35,"WGBB","wm1",1,788
35,"WGBB","terrible",1,807
35,"WGBB","bf23",1,632
35,"WGBB","peace",1,752
35,"WGBB","wf3",1,1172
35,"WGBB","good",1,567
35,"WGBB","wm4",1,522
35,"WGBB","annoying",1,607
35,"WGBB","wm6",1,616
35,"WGBB","glory",1,858
35,"WGBB","bf14",1,585
35,"WGBB","horrible",1,643
35,"WGBB","bf56",1,579
35,"WGBB","pain",1,822
35,"WGBB","bm23",1,615
35,"WGBB","bf14",1,683
35,"WGBB","love",1,922
35,"BGWB","failure",1,1479
35,"BGWB","wf6",1,1342
35,"BGWB","annoying",0,1791
35,"BGWB","wf2",1,1220
35,"BGWB","terrible",1,909
35,"BGWB","wm6",1,770
35,"BGWB","good",1,1077
35,"BGWB","bf14",1,900
35,"BGWB","wicked",1,1754
35,"BGWB","bf23",1,781
35,"BGWB","love",1,1736
35,"BGWB","wm4",1,1228
35,"BGWB","hate",1,1462
35,"BGWB","bf56",1,1229
35,"BGWB","evil",1,1318
35,"BGWB","wf3",0,2348
35,"BGWB","pleasure",1,1199
35,"BGWB","bm56",1,1064
35,"BGWB","glory",1,1759
35,"BGWB","wm1",1,955
35,"BGWB","bm14",1,989
35,"BGWB","horrible",1,912
35,"BGWB","bm23",1,797
35,"BGWB","pain",1,799
35,"BGWB","wm6",1,1057
35,"BGWB","joy",1,913
35,"BGWB","wf6",1,1094
35,"BGWB","evil",1,1300
35,"BGWB","wm4",1,1434
35,"BGWB","horrible",1,1154
35,"BGWB","wf2",1,670
35,"BGWB","laughter",1,965
35,"BGWB","bf56",1,576
35,"BGWB","peace",1,1427
35,"BGWB","wm1",1,827
35,"BGWB","bf23",1,1326
35,"BGWB","wicked",1,1892
35,"BGWB","bm23",1,1233
35,"BGWB","pain",1,1130
35,"BGWB","bm56",1,1198
35,"BGWB","terrible",1,1000
35,"BGWB","bm14",1,1170
35,"BGWB","annoying",1,1365
35,"BGWB","bf14",1,1024
35,"BGWB","laughter",1,1961
35,"BGWB","wf3",1,1044
35,"BGWB","failure",1,1693
35,"BGWB","bf56",1,1043
35,"BGWB","love",1,2675
35,"BGWB","wm6",1,1578
35,"BGWB","good",1,1798
35,"BGWB","wf3",1,943
35,"BGWB","peace",1,1476
35,"BGWB","bf23",1,842
35,"BGWB","bm14",1,562
35,"BGWB","pleasure",1,869
35,"BGWB","wm4",1,636
35,"BGWB","joy",1,789
36,"WGBB","bm14",1,1188
36,"WGBB","wicked",1,967
36,"WGBB","bm56",1,665
36,"WGBB","love",1,712
36,"WGBB","wf2",1,741
36,"WGBB","joy",1,754
36,"WGBB","wm6",1,821
36,"WGBB","terrible",1,734
36,"WGBB","wf3",1,1130
36,"WGBB","glory",1,839
36,"WGBB","bf56",1,600
36,"WGBB","pleasure",1,754
36,"WGBB","wf6",1,1101
36,"WGBB","horrible",1,739
36,"WGBB","bm23",1,743
36,"WGBB","pain",1,724
36,"WGBB","wm1",1,656
36,"WGBB","good",1,784
36,"WGBB","wm4",1,722
36,"WGBB","wm6",1,771
36,"WGBB","annoying",1,622
36,"WGBB","wf3",1,519
36,"WGBB","failure",1,628
36,"WGBB","bf14",1,572
36,"WGBB","hate",1,703
36,"WGBB","bf23",1,604
36,"WGBB","peace",1,550
36,"WGBB","wf6",1,674
36,"WGBB","evil",1,705
36,"WGBB","bf56",1,694
36,"WGBB","terrible",1,877
36,"WGBB","bf14",1,659
36,"WGBB","annoying",1,818
36,"WGBB","bf23",1,731
36,"WGBB","laughter",1,792
36,"WGBB","wm4",1,553
36,"WGBB","horrible",1,589
36,"WGBB","wf2",1,583
36,"WGBB","laughter",1,1041
36,"WGBB","wm1",1,553
36,"WGBB","glory",1,645
36,"WGBB","bm23",1,588
36,"WGBB","bm14",1,642
36,"WGBB","joy",1,667
36,"WGBB","bm56",1,601
36,"WGBB","good",1,627
36,"WGBB","bf14",1,627
36,"WGBB","pleasure",1,596
36,"WGBB","bm23",1,622
36,"WGBB","hate",1,799
36,"WGBB","wm1",1,528
36,"WGBB","pain",1,669
36,"WGBB","wf6",1,548
36,"WGBB","failure",1,888
36,"WGBB","wf3",1,478
36,"WGBB","peace",1,565
36,"WGBB","bf56",1,600
36,"WGBB","wicked",1,809
36,"BGWB","good",0,3366
36,"BGWB","bf14",1,1254
36,"BGWB","glory",1,910
36,"BGWB","bm14",1,643
36,"BGWB","failure",1,643
36,"BGWB","wf3",1,747
36,"BGWB","horrible",0,3128
36,"BGWB","wf2",1,923
36,"BGWB","evil",1,1353
36,"BGWB","wm4",1,660
36,"BGWB","terrible",1,668
36,"BGWB","wf6",1,707
36,"BGWB","peace",1,545
36,"BGWB","wm1",1,652
36,"BGWB","pleasure",1,1332
36,"BGWB","wm6",1,712
36,"BGWB","wicked",1,774
36,"BGWB","bf23",1,801
36,"BGWB","wf3",1,676
36,"BGWB","wm4",1,825
36,"BGWB","joy",1,626
36,"BGWB","wm1",1,586
36,"BGWB","pain",1,741
36,"BGWB","bm23",1,593
36,"BGWB","annoying",1,563
36,"BGWB","wm6",1,574
36,"BGWB","hate",1,913
36,"BGWB","bf56",1,638
36,"BGWB","love",0,1627
36,"BGWB","wf2",1,806
36,"BGWB","laughter",1,784
36,"BGWB","wf6",1,666
36,"BGWB","pleasure",1,817
36,"BGWB","bm56",1,642
36,"BGWB","wicked",1,675
36,"BGWB","bm23",1,585
36,"BGWB","hate",1,844
36,"BGWB","bf14",1,619
36,"BGWB","laughter",0,1290
36,"BGWB","bm56",1,665
36,"BGWB","annoying",1,1064
36,"BGWB","bf56",1,583
36,"BGWB","terrible",1,610
36,"BGWB","bf23",1,563
36,"BGWB","glory",1,606
36,"BGWB","wf6",1,664
36,"BGWB","failure",0,1426
36,"BGWB","wm6",1,672
36,"BGWB","horrible",1,1463
36,"BGWB","bm14",1,598
36,"BGWB","wm4",1,662
36,"BGWB","peace",1,958
36,"BGWB","bf56",1,561
36,"BGWB","joy",1,581
36,"BGWB","bm56",1,471
36,"BGWB","good",1,622
36,"BGWB","bf14",1,543
36,"BGWB","pain",1,611
37,"BGWB","wicked",1,1041
37,"BGWB","wf2",1,817
37,"BGWB","peace",1,770
37,"BGWB","wf6",1,749
37,"BGWB","failure",1,1080
37,"BGWB","wm1",1,663
37,"BGWB","horrible",1,918
37,"BGWB","bm23",1,763
37,"BGWB","pain",1,751
37,"BGWB","bm14",1,747
37,"BGWB","joy",1,919
37,"BGWB","bf23",1,772
37,"BGWB","hate",1,703
37,"BGWB","wf3",1,676
37,"BGWB","annoying",1,731
37,"BGWB","wm6",1,1024
37,"BGWB","glory",1,841
37,"BGWB","wm4",1,681
37,"BGWB","good",1,847
37,"BGWB","wm6",1,671
37,"BGWB","wf2",1,731
37,"BGWB","terrible",1,752
37,"BGWB","bf56",1,675
37,"BGWB","bf14",1,989
37,"BGWB","evil",1,679
37,"BGWB","wf6",1,653
37,"BGWB","laughter",1,757
37,"BGWB","bm56",1,841
37,"BGWB","horrible",1,665
37,"BGWB","wm1",1,688
37,"BGWB","pleasure",1,662
37,"BGWB","bf23",1,757
37,"BGWB","love",1,649
37,"BGWB","bf56",1,608
37,"BGWB","peace",1,730
37,"BGWB","bm14",1,558
37,"BGWB","laughter",1,546
37,"BGWB","wm4",1,645
37,"BGWB","glory",1,654
37,"BGWB","wf3",1,573
37,"BGWB","annoying",1,840
37,"BGWB","wf3",1,592
37,"BGWB","terrible",0,1450
37,"BGWB","bm56",1,674
37,"BGWB","joy",1,713
37,"BGWB","wf2",1,614
37,"BGWB","love",0,1437
37,"BGWB","bm23",1,583
37,"BGWB","failure",1,658
37,"BGWB","bf14",1,777
37,"BGWB","pleasure",1,804
37,"BGWB","wm4",1,694
37,"BGWB","hate",1,1124
37,"BGWB","bm56",1,633
37,"BGWB","pain",0,1179
37,"BGWB","bf23",1,819
37,"BGWB","wicked",1,724
37,"BGWB","bm14",1,745
37,"BGWB","good",1,1158
37,"WGBB","love",1,685
37,"WGBB","wf2",1,523
37,"WGBB","wf3",1,531
37,"WGBB","hate",1,528
37,"WGBB","wm1",1,588
37,"WGBB","peace",1,726
37,"WGBB","wf6",1,538
37,"WGBB","joy",1,559
37,"WGBB","bm56",1,537
37,"WGBB","laughter",1,662
37,"WGBB","wm6",1,637
37,"WGBB","terrible",1,581
37,"WGBB","bf14",1,527
37,"WGBB","pleasure",1,468
37,"WGBB","wm4",1,563
37,"WGBB","glory",1,543
37,"WGBB","bf56",1,554
37,"WGBB","good",1,502
37,"WGBB","wm1",1,579
37,"WGBB","bm23",1,591
37,"WGBB","wicked",1,706
37,"WGBB","bf23",1,487
37,"WGBB","evil",1,501
37,"WGBB","wf3",1,483
37,"WGBB","joy",1,449
37,"WGBB","bm14",1,449
37,"WGBB","love",1,496
37,"WGBB","bf23",1,598
37,"WGBB","good",1,535
37,"WGBB","bm14",1,556
37,"WGBB","horrible",1,567
37,"WGBB","wm6",1,474
37,"WGBB","annoying",1,465
37,"WGBB","wf2",1,464
37,"WGBB","wf6",1,558
37,"WGBB","pain",1,553
37,"WGBB","bm23",1,589
37,"WGBB","failure",1,511
37,"WGBB","bm56",1,476
37,"WGBB","evil",1,531
37,"WGBB","bf14",1,455
37,"WGBB","laughter",1,615
37,"WGBB","wm4",1,575
37,"WGBB","glory",1,467
37,"WGBB","bf56",0,887
37,"WGBB","pain",1,830
37,"WGBB","bm23",1,447
37,"WGBB","annoying",0,927
37,"WGBB","wf2",1,690
37,"WGBB","failure",1,657
37,"WGBB","wf6",1,520
37,"WGBB","hate",1,453
37,"WGBB","bm14",1,549
37,"WGBB","horrible",1,521
37,"WGBB","wf3",1,541
37,"WGBB","terrible",1,578
37,"WGBB","bf14",1,644
37,"WGBB","pleasure",1,628
38,"BGWB","pain",1,1368
38,"BGWB","wf2",1,1163
38,"BGWB","laughter",1,823
38,"BGWB","bf23",1,720
38,"BGWB","good",1,661
38,"BGWB","wm1",1,748
38,"BGWB","hate",0,2171
38,"BGWB","bf14",1,1130
38,"BGWB","failure",1,1271
38,"BGWB","bm23",1,838
38,"BGWB","evil",1,983
38,"BGWB","wf3",1,841
38,"BGWB","glory",1,1194
38,"BGWB","bf56",1,643
38,"BGWB","love",1,636
38,"BGWB","wf6",1,740
38,"BGWB","wm4",1,968
38,"BGWB","terrible",1,1171
38,"BGWB","bm56",1,758
38,"BGWB","wm6",1,751
38,"BGWB","wicked",0,1782
38,"BGWB","bm14",1,1013
38,"BGWB","horrible",0,1900
38,"BGWB","wm6",1,1132
38,"BGWB","annoying",1,1089
38,"BGWB","bf23",1,783
38,"BGWB","joy",1,657
38,"BGWB","bf14",1,1033
38,"BGWB","annoying",1,1193
38,"BGWB","wf2",1,707
38,"BGWB","evil",0,2148
38,"BGWB","wf6",1,1228
38,"BGWB","pleasure",1,1357
38,"BGWB","bm23",1,481
38,"BGWB","wicked",1,1143
38,"BGWB","bm56",1,660
38,"BGWB","peace",1,747
38,"BGWB","bf56",1,1167
38,"BGWB","good",1,538
38,"BGWB","wm1",1,782
38,"BGWB","laughter",1,697
38,"BGWB","bm14",1,670
38,"BGWB","horrible",1,805
38,"BGWB","wf3",1,495
38,"BGWB","failure",1,1165
38,"BGWB","wm4",1,816
38,"BGWB","glory",1,721
38,"BGWB","bf14",1,526
38,"BGWB","joy",1,763
38,"BGWB","bm56",1,606
38,"BGWB","bf56",1,492
38,"BGWB","pain",1,707
38,"BGWB","wm6",1,1088
38,"BGWB","hate",1,1039
38,"BGWB","wf3",1,879
38,"BGWB","pleasure",0,2175
38,"BGWB","wm4",1,816
38,"BGWB","love",1,929
38,"WGBB","laughter",1,935
38,"WGBB","bm23",1,619
38,"WGBB","evil",1,588
38,"WGBB","wm1",1,662
38,"WGBB","failure",1,670
38,"WGBB","wf3",1,1085
38,"WGBB","annoying",1,635
38,"WGBB","bf14",1,715
38,"WGBB","pain",1,513
38,"WGBB","wm6",1,733
38,"WGBB","hate",0,981
38,"WGBB","wf2",1,795
38,"WGBB","horrible",1,982
38,"WGBB","bm56",1,696
38,"WGBB","wicked",1,646
38,"WGBB","bm14",1,430
38,"WGBB","joy",1,687
38,"WGBB","bf23",1,669
38,"WGBB","terrible",1,1180
38,"WGBB","wm4",1,646
38,"WGBB","bf56",1,784
38,"WGBB","hate",1,882
38,"WGBB","wf6",1,688
38,"WGBB","love",1,895
38,"WGBB","bf56",1,612
38,"WGBB","terrible",1,742
38,"WGBB","bm56",1,473
38,"WGBB","glory",1,648
