"subject","blockcode","measure","condition","stimulusitem1","correct","latency"
14,"practice_MGDB","iat","MGDB","latte7.jpg",1,550
14,"practice_MGDB","iat","MGDB","odio",1,642
14,"practice_MGDB","iat","MGDB","fond5.jpg",1,417
14,"practice_MGDB","iat","MGDB","schifo",1,475
14,"practice_MGDB","iat","MGDB","fond2.jpg",1,410
14,"practice_MGDB","iat","MGDB","gioia",1,499
14,"practice_MGDB","iat","MGDB","latte4.jpg",1,647
14,"practice_MGDB","iat","MGDB","fastidioso",1,767
14,"practice_MGDB","iat","MGDB","fond7.jpg",1,520
14,"practice_MGDB","iat","MGDB","piacere",1,687
14,"practice_MGDB","iat","MGDB","fond3.jpg",1,560
14,"practice_MGDB","iat","MGDB","buono",1,543
14,"practice_MGDB","iat","MGDB","latte2.jpg",1,627
14,"practice_MGDB","iat","MGDB","agonia",1,551
14,"practice_MGDB","iat","MGDB","fond6.jpg",1,446
14,"test_MGDB","iat","MGDB","latte1.jpg",1,823
14,"test_MGDB","iat","MGDB","nocivo",1,588
14,"test_MGDB","iat","MGDB","fond1.jpg",1,520
14,"test_MGDB","iat","MGDB","brutto",1,503
14,"test_MGDB","iat","MGDB","fond4.jpg",1,395
14,"test_MGDB","iat","MGDB","cattivo",1,415
14,"test_MGDB","iat","MGDB","latte6.jpg",1,449
14,"test_MGDB","iat","MGDB","pace",1,459
14,"test_MGDB","iat","MGDB","latte7.jpg",1,367
14,"test_MGDB","iat","MGDB","gloria",1,743
14,"test_MGDB","iat","MGDB","fond7.jpg",1,458
14,"test_MGDB","iat","MGDB","meraviglioso",1,732
14,"test_MGDB","iat","MGDB","fond3.jpg",1,485
14,"test_MGDB","iat","MGDB","disastro",1,469
14,"test_MGDB","iat","MGDB","fond5.jpg",1,417
14,"test_MGDB","iat","MGDB","orribile",1,675
14,"test_MGDB","iat","MGDB","fond2.jpg",1,345
14,"test_MGDB","iat","MGDB","fallimento",1,558
14,"test_MGDB","iat","MGDB","fond4.jpg",1,405
14,"test_MGDB","iat","MGDB","stupendo",1,476
14,"test_MGDB","iat","MGDB","fond1.jpg",1,467
14,"test_MGDB","iat","MGDB","eccellente",1,599
14,"test_MGDB","iat","MGDB","latte6.jpg",1,526
14,"test_MGDB","iat","MGDB","male",1,765
14,"test_MGDB","iat","MGDB","fond6.jpg",1,622
14,"test_MGDB","iat","MGDB","amore",1,555
14,"test_MGDB","iat","MGDB","latte5.jpg",1,369
14,"test_MGDB","iat","MGDB","paradiso",1,771
14,"test_MGDB","iat","MGDB","latte3.jpg",1,373
14,"test_MGDB","iat","MGDB","ridere",1,902
14,"test_MGDB","iat","MGDB","latte4.jpg",1,314
14,"test_MGDB","iat","MGDB","terribile",1,863
14,"test_MGDB","iat","MGDB","latte2.jpg",1,811
14,"test_MGDB","iat","MGDB","gioia",1,708
14,"test_MGDB","iat","MGDB","fond7.jpg",1,424
14,"test_MGDB","iat","MGDB","pace",1,1292
14,"test_MGDB","iat","MGDB","latte1.jpg",1,509
14,"test_MGDB","iat","MGDB","nocivo",1,641
14,"test_MGDB","iat","MGDB","latte5.jpg",1,520
14,"test_MGDB","iat","MGDB","disastro",1,1175
14,"practice_DGMB","iat","DGMB","schifo",1,1377
14,"practice_DGMB","iat","DGMB","latte1.jpg",1,644
14,"practice_DGMB","iat","DGMB","fallimento",1,698
14,"practice_DGMB","iat","DGMB","fond1.jpg",1,510
14,"practice_DGMB","iat","DGMB","nocivo",1,667
14,"practice_DGMB","iat","DGMB","fond7.jpg",1,463
14,"practice_DGMB","iat","DGMB","buono",1,651
14,"practice_DGMB","iat","DGMB","latte5.jpg",1,620
14,"practice_DGMB","iat","DGMB","cattivo",1,798
14,"practice_DGMB","iat","DGMB","latte4.jpg",0,1020
14,"practice_DGMB","iat","DGMB","male",1,1981
14,"practice_DGMB","iat","DGMB","latte2.jpg",1,1223
14,"practice_DGMB","iat","DGMB","odio",1,1003
14,"practice_DGMB","iat","DGMB","latte6.jpg",1,1265
14,"practice_DGMB","iat","DGMB","fastidioso",1,492
14,"practice_DGMB","iat","DGMB","fond4.jpg",1,446
14,"practice_DGMB","iat","DGMB","eccellente",1,445
14,"practice_DGMB","iat","DGMB","fond6.jpg",1,574
14,"practice_DGMB","iat","DGMB","felicità",1,472
14,"practice_DGMB","iat","DGMB","latte3.jpg",1,479
14,"test_DGMB","iat","DGMB","fond5.jpg",1,623
14,"test_DGMB","iat","DGMB","paradiso",1,507
14,"test_DGMB","iat","DGMB","fond2.jpg",1,351
14,"test_DGMB","iat","DGMB","ridere",1,452
14,"test_DGMB","iat","DGMB","latte7.jpg",1,398
14,"test_DGMB","iat","DGMB","bello",1,549
14,"test_DGMB","iat","DGMB","latte3.jpg",1,489
14,"test_DGMB","iat","DGMB","brutto",1,635
14,"test_DGMB","iat","DGMB","latte2.jpg",1,353
14,"test_DGMB","iat","DGMB","stupendo",1,462
14,"test_DGMB","iat","DGMB","fond3.jpg",1,426
14,"test_DGMB","iat","DGMB","piacere",1,511
14,"test_DGMB","iat","DGMB","latte6.jpg",1,462
14,"test_DGMB","iat","DGMB","agonia",1,511
14,"test_DGMB","iat","DGMB","fond2.jpg",0,470
14,"test_DGMB","iat","DGMB","amore",0,571
14,"test_DGMB","iat","DGMB","latte4.jpg",0,492
14,"test_DGMB","iat","DGMB","disastro",1,2022
14,"test_DGMB","iat","DGMB","fond4.jpg",1,448
14,"test_DGMB","iat","DGMB","dolore",0,551
14,"test_DGMB","iat","DGMB","fond6.jpg",1,734
14,"test_DGMB","iat","DGMB","terribile",1,1991
14,"test_DGMB","iat","DGMB","fond1.jpg",1,625
14,"test_DGMB","iat","DGMB","gloria",1,1790
14,"test_DGMB","iat","DGMB","latte7.jpg",1,584
14,"test_DGMB","iat","DGMB","gioia",1,1012
14,"test_DGMB","iat","DGMB","fond7.jpg",1,1149
14,"test_DGMB","iat","DGMB","pace",1,784
14,"test_DGMB","iat","DGMB","latte5.jpg",1,556
14,"test_DGMB","iat","DGMB","meraviglioso",1,1451
14,"test_DGMB","iat","DGMB","latte1.jpg",1,1147
14,"test_DGMB","iat","DGMB","orribile",1,1646
14,"test_DGMB","iat","DGMB","fond5.jpg",1,590
14,"test_DGMB","iat","DGMB","male",1,627
14,"test_DGMB","iat","DGMB","fond3.jpg",1,743
14,"test_DGMB","iat","DGMB","pace",1,803
14,"test_DGMB","iat","DGMB","fond2.jpg",1,657
14,"test_DGMB","iat","DGMB","stupendo",1,651
14,"test_DGMB","iat","DGMB","latte6.jpg",1,468
14,"test_DGMB","iat","DGMB","nocivo",1,729
23,"practice_MGDB","iat","MGDB","cattivo",1,795
23,"practice_MGDB","iat","MGDB","fond1.jpg",1,833
23,"practice_MGDB","iat","MGDB","ridere",1,958
23,"practice_MGDB","iat","MGDB","fond5.jpg",1,836
23,"practice_MGDB","iat","MGDB","paradiso",1,711
23,"practice_MGDB","iat","MGDB","latte3.jpg",1,758
23,"practice_MGDB","iat","MGDB","dolore",1,749
23,"practice_MGDB","iat","MGDB","latte7.jpg",0,769
23,"practice_MGDB","iat","MGDB","male",1,783
23,"practice_MGDB","iat","MGDB","latte6.jpg",1,923
23,"practice_MGDB","iat","MGDB","stupendo",1,706
23,"practice_MGDB","iat","MGDB","latte5.jpg",1,509
23,"practice_MGDB","iat","MGDB","agonia",1,674
23,"practice_MGDB","iat","MGDB","latte1.jpg",1,585
23,"practice_MGDB","iat","MGDB","schifo",1,637
23,"practice_MGDB","iat","MGDB","fond2.jpg",1,500
23,"practice_MGDB","iat","MGDB","felicità",1,1053
23,"practice_MGDB","iat","MGDB","latte2.jpg",1,598
23,"practice_MGDB","iat","MGDB","terribile",1,669
23,"practice_MGDB","iat","MGDB","fond6.jpg",1,1665
23,"test_MGDB","iat","MGDB","fond7.jpg",1,1345
23,"test_MGDB","iat","MGDB","pace",1,820
23,"test_MGDB","iat","MGDB","fond4.jpg",1,680
23,"test_MGDB","iat","MGDB","nocivo",1,599
23,"test_MGDB","iat","MGDB","fond3.jpg",1,645
23,"test_MGDB","iat","MGDB","bello",1,580
23,"test_MGDB","iat","MGDB","fond7.jpg",1,1272
23,"test_MGDB","iat","MGDB","odio",1,604
23,"test_MGDB","iat","MGDB","latte4.jpg",1,562
23,"test_MGDB","iat","MGDB","piacere",1,561
23,"test_MGDB","iat","MGDB","fond1.jpg",1,664
23,"test_MGDB","iat","MGDB","meraviglioso",1,788
23,"test_MGDB","iat","MGDB","latte1.jpg",1,1088
23,"test_MGDB","iat","MGDB","brutto",1,798
23,"test_MGDB","iat","MGDB","fond6.jpg",1,693
23,"test_MGDB","iat","MGDB","orribile",1,630
23,"test_MGDB","iat","MGDB","latte3.jpg",1,562
23,"test_MGDB","iat","MGDB","amore",1,705
23,"test_MGDB","iat","MGDB","latte2.jpg",1,621
23,"test_MGDB","iat","MGDB","gloria",1,687
23,"test_MGDB","iat","MGDB","latte7.jpg",1,536
23,"test_MGDB","iat","MGDB","fastidioso",1,682
23,"test_MGDB","iat","MGDB","latte5.jpg",1,840
23,"test_MGDB","iat","MGDB","gioia",1,927
23,"test_MGDB","iat","MGDB","fond3.jpg",1,488
23,"test_MGDB","iat","MGDB","disastro",1,679
23,"test_MGDB","iat","MGDB","fond4.jpg",1,518
23,"test_MGDB","iat","MGDB","buono",1,549
23,"test_MGDB","iat","MGDB","fond2.jpg",1,649
23,"test_MGDB","iat","MGDB","fallimento",1,474
23,"test_MGDB","iat","MGDB","latte6.jpg",1,489
23,"test_MGDB","iat","MGDB","cattivo",1,667
23,"test_MGDB","iat","MGDB","fond5.jpg",1,703
23,"test_MGDB","iat","MGDB","eccellente",1,587
23,"test_MGDB","iat","MGDB","latte4.jpg",1,615
23,"test_MGDB","iat","MGDB","felicità",1,657
23,"test_MGDB","iat","MGDB","fond3.jpg",1,498
23,"test_MGDB","iat","MGDB","disastro",1,684
23,"test_MGDB","iat","MGDB","latte5.jpg",1,474
23,"test_MGDB","iat","MGDB","buono",1,927
23,"practice_DGMB","iat","DGMB","brutto",1,540
23,"practice_DGMB","iat","DGMB","latte5.jpg",1,936
23,"practice_DGMB","iat","DGMB","odio",1,553
23,"practice_DGMB","iat","DGMB","latte1.jpg",1,528
23,"practice_DGMB","iat","DGMB","amore",0,527
23,"practice_DGMB","iat","DGMB","fond1.jpg",1,2384
23,"practice_DGMB","iat","DGMB","schifo",1,1439
23,"practice_DGMB","iat","DGMB","latte3.jpg",1,1493
23,"practice_DGMB","iat","DGMB","gioia",1,1101
23,"practice_DGMB","iat","DGMB","latte6.jpg",1,1504
23,"practice_DGMB","iat","DGMB","pace",1,947
23,"practice_DGMB","iat","DGMB","latte7.jpg",1,783
23,"practice_DGMB","iat","DGMB","cattivo",1,867
23,"practice_DGMB","iat","DGMB","latte2.jpg",1,1046
23,"practice_DGMB","iat","DGMB","ridere",1,565
23,"practice_DGMB","iat","DGMB","latte4.jpg",1,982
23,"practice_DGMB","iat","DGMB","felicità",0,1071
23,"practice_DGMB","iat","DGMB","latte6.jpg",1,2818
23,"practice_DGMB","iat","DGMB","agonia",1,937
23,"practice_DGMB","iat","DGMB","fond7.jpg",1,922
23,"test_DGMB","iat","DGMB","latte1.jpg",1,982
23,"test_DGMB","iat","DGMB","dolore",1,1103
23,"test_DGMB","iat","DGMB","fond6.jpg",1,1034
23,"test_DGMB","iat","DGMB","male",1,1374
23,"test_DGMB","iat","DGMB","fond5.jpg",1,902
23,"test_DGMB","iat","DGMB","piacere",0,823
23,"test_DGMB","iat","DGMB","fond2.jpg",1,1699
23,"test_DGMB","iat","DGMB","bello",1,2859
23,"test_DGMB","iat","DGMB","latte2.jpg",1,1137
23,"test_DGMB","iat","DGMB","meraviglioso",1,769
23,"test_DGMB","iat","DGMB","fond4.jpg",1,1347
23,"test_DGMB","iat","DGMB","eccellente",1,1670
23,"test_DGMB","iat","DGMB","latte7.jpg",1,1753
23,"test_DGMB","iat","DGMB","disastro",1,1059
23,"test_DGMB","iat","DGMB","latte4.jpg",1,1582
23,"test_DGMB","iat","DGMB","fastidioso",1,750
23,"test_DGMB","iat","DGMB","fond3.jpg",1,882
23,"test_DGMB","iat","DGMB","stupendo",1,1128
23,"test_DGMB","iat","DGMB","fond4.jpg",1,1241
23,"test_DGMB","iat","DGMB","terribile",1,2503
23,"test_DGMB","iat","DGMB","fond1.jpg",1,880
23,"test_DGMB","iat","DGMB","nocivo",1,1103
23,"test_DGMB","iat","DGMB","fond2.jpg",1,722
23,"test_DGMB","iat","DGMB","gloria",1,1377
23,"test_DGMB","iat","DGMB","latte5.jpg",1,1073
23,"test_DGMB","iat","DGMB","paradiso",1,2133
23,"test_DGMB","iat","DGMB","fond3.jpg",1,860
23,"test_DGMB","iat","DGMB","fallimento",1,1157
23,"test_DGMB","iat","DGMB","latte3.jpg",1,1547
23,"test_DGMB","iat","DGMB","orribile",1,1526
23,"test_DGMB","iat","DGMB","fond6.jpg",1,918
23,"test_DGMB","iat","DGMB","disastro",1,1940
23,"test_DGMB","iat","DGMB","fond7.jpg",1,1070
23,"test_DGMB","iat","DGMB","fallimento",1,978
23,"test_DGMB","iat","DGMB","fond5.jpg",1,802
23,"test_DGMB","iat","DGMB","buono",1,1153
23,"test_DGMB","iat","DGMB","fond7.jpg",1,831
23,"test_DGMB","iat","DGMB","stupendo",1,707
23,"test_DGMB","iat","DGMB","latte5.jpg",1,607
23,"test_DGMB","iat","DGMB","pace",1,894
29,"practice_MGDB","iat","MGDB","orribile",1,962
29,"practice_MGDB","iat","MGDB","latte7.jpg",1,859
29,"practice_MGDB","iat","MGDB","fallimento",1,1188
29,"practice_MGDB","iat","MGDB","latte3.jpg",1,695
29,"practice_MGDB","iat","MGDB","buono",1,745
29,"practice_MGDB","iat","MGDB","latte4.jpg",1,612
29,"practice_MGDB","iat","MGDB","brutto",1,822
29,"practice_MGDB","iat","MGDB","latte1.jpg",1,1170
29,"practice_MGDB","iat","MGDB","nocivo",1,795
29,"practice_MGDB","iat","MGDB","latte5.jpg",1,1153
29,"practice_MGDB","iat","MGDB","schifo",1,708
29,"practice_MGDB","iat","MGDB","latte2.jpg",1,768
29,"practice_MGDB","iat","MGDB","gloria",1,743
29,"practice_MGDB","iat","MGDB","fond1.jpg",1,611
29,"practice_MGDB","iat","MGDB","terribile",1,1276
29,"practice_MGDB","iat","MGDB","fond2.jpg",1,530
29,"practice_MGDB","iat","MGDB","stupendo",1,716
29,"practice_MGDB","iat","MGDB","fond3.jpg",1,970
29,"practice_MGDB","iat","MGDB","meraviglioso",1,811
29,"practice_MGDB","iat","MGDB","fond4.jpg",1,924
29,"test_MGDB","iat","MGDB","latte6.jpg",1,755
29,"test_MGDB","iat","MGDB","cattivo",1,743
29,"test_MGDB","iat","MGDB","latte2.jpg",1,491
29,"test_MGDB","iat","MGDB","male",1,1101
29,"test_MGDB","iat","MGDB","latte4.jpg",1,584
29,"test_MGDB","iat","MGDB","pace",1,684
29,"test_MGDB","iat","MGDB","fond7.jpg",1,542
29,"test_MGDB","iat","MGDB","fastidioso",1,807
29,"test_MGDB","iat","MGDB","fond5.jpg",1,568
29,"test_MGDB","iat","MGDB","felicità",1,639
29,"test_MGDB","iat","MGDB","fond6.jpg",1,574
29,"test_MGDB","iat","MGDB","paradiso",1,1248
29,"test_MGDB","iat","MGDB","latte5.jpg",1,680
29,"test_MGDB","iat","MGDB","dolore",1,679
29,"test_MGDB","iat","MGDB","latte6.jpg",1,854
29,"test_MGDB","iat","MGDB","agonia",1,871
29,"test_MGDB","iat","MGDB","fond6.jpg",1,602
29,"test_MGDB","iat","MGDB","bello",1,594
29,"test_MGDB","iat","MGDB","latte1.jpg",1,1464
29,"test_MGDB","iat","MGDB","disastro",1,1163
29,"test_MGDB","iat","MGDB","fond4.jpg",1,601
29,"test_MGDB","iat","MGDB","odio",1,696
29,"test_MGDB","iat","MGDB","latte3.jpg",1,697
29,"test_MGDB","iat","MGDB","gioia",1,1595
29,"test_MGDB","iat","MGDB","fond1.jpg",1,528
29,"test_MGDB","iat","MGDB","piacere",1,599
29,"test_MGDB","iat","MGDB","fond2.jpg",1,614
29,"test_MGDB","iat","MGDB","amore",1,751
29,"test_MGDB","iat","MGDB","fond7.jpg",1,1102
29,"test_MGDB","iat","MGDB","ridere",1,1279
29,"test_MGDB","iat","MGDB","fond5.jpg",1,724
29,"test_MGDB","iat","MGDB","agonia",1,1163
29,"test_MGDB","iat","MGDB","fond3.jpg",1,577
29,"test_MGDB","iat","MGDB","eccellente",1,659
29,"test_MGDB","iat","MGDB","latte7.jpg",1,687
29,"test_MGDB","iat","MGDB","fastidioso",1,853
29,"test_MGDB","iat","MGDB","fond2.jpg",1,726
29,"test_MGDB","iat","MGDB","paradiso",1,629
29,"test_MGDB","iat","MGDB","latte6.jpg",1,769
29,"test_MGDB","iat","MGDB","meraviglioso",1,1251
29,"practice_DGMB","iat","DGMB","fastidioso",0,1415
29,"practice_DGMB","iat","DGMB","latte7.jpg",1,1066
29,"practice_DGMB","iat","DGMB","fallimento",1,1045
29,"practice_DGMB","iat","DGMB","latte6.jpg",1,1142
29,"practice_DGMB","iat","DGMB","male",1,1895
29,"practice_DGMB","iat","DGMB","fond7.jpg",1,726
29,"practice_DGMB","iat","DGMB","cattivo",1,1669
29,"practice_DGMB","iat","DGMB","fond1.jpg",1,783
29,"practice_DGMB","iat","DGMB","schifo",1,1411
29,"practice_DGMB","iat","DGMB","latte2.jpg",1,1155
29,"practice_DGMB","iat","DGMB","felicità",1,799
29,"practice_DGMB","iat","DGMB","fond4.jpg",1,1181
29,"practice_DGMB","iat","DGMB","buono",1,2062
29,"practice_DGMB","iat","DGMB","fond5.jpg",1,832
29,"practice_DGMB","iat","DGMB","agonia",0,828
29,"practice_DGMB","iat","DGMB","fond3.jpg",1,640
29,"practice_DGMB","iat","DGMB","brutto",1,1190
29,"practice_DGMB","iat","DGMB","fond6.jpg",1,810
29,"practice_DGMB","iat","DGMB","bello",1,1163
29,"practice_DGMB","iat","DGMB","latte1.jpg",1,929
29,"test_DGMB","iat","DGMB","fond2.jpg",0,994
29,"test_DGMB","iat","DGMB","amore",1,862
29,"test_DGMB","iat","DGMB","latte3.jpg",1,882
29,"test_DGMB","iat","DGMB","orribile",1,712
29,"test_DGMB","iat","DGMB","fond4.jpg",1,751
29,"test_DGMB","iat","DGMB","dolore",1,1163
29,"test_DGMB","iat","DGMB","fond5.jpg",1,545
29,"test_DGMB","iat","DGMB","disastro",1,909
29,"test_DGMB","iat","DGMB","latte5.jpg",0,1505
29,"test_DGMB","iat","DGMB","piacere",1,1283
29,"test_DGMB","iat","DGMB","latte4.jpg",1,1889
29,"test_DGMB","iat","DGMB","gloria",1,974
29,"test_DGMB","iat","DGMB","latte4.jpg",1,943
29,"test_DGMB","iat","DGMB","ridere",1,755
29,"test_DGMB","iat","DGMB","latte1.jpg",1,841
29,"test_DGMB","iat","DGMB","gioia",1,664
29,"test_DGMB","iat","DGMB","latte7.jpg",1,1268
29,"test_DGMB","iat","DGMB","nocivo",0,815
29,"test_DGMB","iat","DGMB","latte3.jpg",1,1216
29,"test_DGMB","iat","DGMB","eccellente",1,585
29,"test_DGMB","iat","DGMB","fond3.jpg",1,2493
29,"test_DGMB","iat","DGMB","terribile",1,788
29,"test_DGMB","iat","DGMB","fond7.jpg",0,583
29,"test_DGMB","iat","DGMB","odio",1,2860
29,"test_DGMB","iat","DGMB","fond2.jpg",1,1490
29,"test_DGMB","iat","DGMB","meraviglioso",1,1543
29,"test_DGMB","iat","DGMB","latte5.jpg",1,834
29,"test_DGMB","iat","DGMB","paradiso",1,646
29,"test_DGMB","iat","DGMB","latte6.jpg",0,2047
29,"test_DGMB","iat","DGMB","pace",1,1132
29,"test_DGMB","iat","DGMB","fond6.jpg",1,1068
29,"test_DGMB","iat","DGMB","cattivo",1,1312
29,"test_DGMB","iat","DGMB","latte2.jpg",1,566
29,"test_DGMB","iat","DGMB","stupendo",1,773
29,"test_DGMB","iat","DGMB","fond1.jpg",1,926
29,"test_DGMB","iat","DGMB","piacere",1,588
29,"test_DGMB","iat","DGMB","latte4.jpg",1,840
29,"test_DGMB","iat","DGMB","nocivo",1,831
29,"test_DGMB","iat","DGMB","fond2.jpg",1,930
29,"test_DGMB","iat","DGMB","gioia",1,580
27,"practice_DGMB","iat","DGMB","disastro",1,913
27,"practice_DGMB","iat","DGMB","latte5.jpg",1,1015
27,"practice_DGMB","iat","DGMB","ridere",1,1208
27,"practice_DGMB","iat","DGMB","latte6.jpg",1,936
27,"practice_DGMB","iat","DGMB","fallimento",1,697
27,"practice_DGMB","iat","DGMB","fond2.jpg",1,562
27,"practice_DGMB","iat","DGMB","schifo",1,842
27,"practice_DGMB","iat","DGMB","fond4.jpg",1,832
27,"practice_DGMB","iat","DGMB","agonia",1,1052
27,"practice_DGMB","iat","DGMB","fond6.jpg",1,669
27,"practice_DGMB","iat","DGMB","paradiso",1,785
27,"practice_DGMB","iat","DGMB","latte7.jpg",1,1308
27,"practice_DGMB","iat","DGMB","fastidioso",1,792
27,"practice_DGMB","iat","DGMB","latte1.jpg",1,814
27,"practice_DGMB","iat","DGMB","odio",1,528
27,"practice_DGMB","iat","DGMB","fond1.jpg",1,625
27,"practice_DGMB","iat","DGMB","gioia",1,613
27,"practice_DGMB","iat","DGMB","fond3.jpg",1,567
27,"practice_DGMB","iat","DGMB","bello",1,830
27,"practice_DGMB","iat","DGMB","fond5.jpg",1,505
27,"test_DGMB","iat","DGMB","latte3.jpg",1,753
27,"test_DGMB","iat","DGMB","buono",1,1205
27,"test_DGMB","iat","DGMB","fond7.jpg",1,886
27,"test_DGMB","iat","DGMB","nocivo",1,636
27,"test_DGMB","iat","DGMB","fond4.jpg",1,659
27,"test_DGMB","iat","DGMB","meraviglioso",1,700
27,"test_DGMB","iat","DGMB","latte4.jpg",1,568
27,"test_DGMB","iat","DGMB","male",1,655
27,"test_DGMB","iat","DGMB","fond2.jpg",1,537
27,"test_DGMB","iat","DGMB","piacere",1,1098
27,"test_DGMB","iat","DGMB","latte2.jpg",1,1541
27,"test_DGMB","iat","DGMB","orribile",1,734
27,"test_DGMB","iat","DGMB","latte3.jpg",1,751
27,"test_DGMB","iat","DGMB","stupendo",1,619
27,"test_DGMB","iat","DGMB","latte2.jpg",0,495
27,"test_DGMB","iat","DGMB","pace",1,961
27,"test_DGMB","iat","DGMB","latte5.jpg",1,583
27,"test_DGMB","iat","DGMB","brutto",1,979
27,"test_DGMB","iat","DGMB","fond5.jpg",1,647
27,"test_DGMB","iat","DGMB","dolore",1,750
27,"test_DGMB","iat","DGMB","fond6.jpg",0,1170
27,"test_DGMB","iat","DGMB","terribile",1,1130
27,"test_DGMB","iat","DGMB","latte4.jpg",1,755
27,"test_DGMB","iat","DGMB","cattivo",1,671
27,"test_DGMB","iat","DGMB","fond1.jpg",1,550
27,"test_DGMB","iat","DGMB","eccellente",1,762
27,"test_DGMB","iat","DGMB","latte1.jpg",1,624
27,"test_DGMB","iat","DGMB","amore",1,812
27,"test_DGMB","iat","DGMB","fond3.jpg",1,942
27,"test_DGMB","iat","DGMB","disastro",1,663
27,"test_DGMB","iat","DGMB","latte7.jpg",1,947
27,"test_DGMB","iat","DGMB","gloria",1,966
27,"test_DGMB","iat","DGMB","fond7.jpg",1,1367
27,"test_DGMB","iat","DGMB","felicità",1,933
27,"test_DGMB","iat","DGMB","latte6.jpg",1,1086
27,"test_DGMB","iat","DGMB","piacere",1,1180
27,"test_DGMB","iat","DGMB","latte4.jpg",0,927
27,"test_DGMB","iat","DGMB","felicità",1,878
27,"test_DGMB","iat","DGMB","fond5.jpg",0,788
27,"test_DGMB","iat","DGMB","male",1,1488
27,"practice_MGDB","iat","MGDB","dolore",1,807
27,"practice_MGDB","iat","MGDB","fond2.jpg",1,440
27,"practice_MGDB","iat","MGDB","ridere",1,2279
27,"practice_MGDB","iat","MGDB","latte6.jpg",1,1236
27,"practice_MGDB","iat","MGDB","fallimento",1,1535
27,"practice_MGDB","iat","MGDB","fond5.jpg",1,1407
27,"practice_MGDB","iat","MGDB","odio",1,540
27,"practice_MGDB","iat","MGDB","latte7.jpg",1,681
27,"practice_MGDB","iat","MGDB","fastidioso",1,1248
27,"practice_MGDB","iat","MGDB","latte1.jpg",1,800
27,"practice_MGDB","iat","MGDB","gioia",1,743
27,"practice_MGDB","iat","MGDB","fond6.jpg",1,531
27,"practice_MGDB","iat","MGDB","disastro",1,668
27,"practice_MGDB","iat","MGDB","latte2.jpg",1,568
27,"practice_MGDB","iat","MGDB","male",1,751
27,"practice_MGDB","iat","MGDB","fond3.jpg",0,502
27,"practice_MGDB","iat","MGDB","bello",1,911
27,"practice_MGDB","iat","MGDB","fond4.jpg",1,742
27,"practice_MGDB","iat","MGDB","felicità",1,847
27,"practice_MGDB","iat","MGDB","latte3.jpg",1,792
27,"test_MGDB","iat","MGDB","fond1.jpg",1,1010
27,"test_MGDB","iat","MGDB","terribile",1,668
27,"test_MGDB","iat","MGDB","fond7.jpg",1,455
27,"test_MGDB","iat","MGDB","brutto",1,529
27,"test_MGDB","iat","MGDB","fond2.jpg",1,427
27,"test_MGDB","iat","MGDB","paradiso",1,687
27,"test_MGDB","iat","MGDB","fond6.jpg",1,969
27,"test_MGDB","iat","MGDB","amore",1,1015
27,"test_MGDB","iat","MGDB","latte4.jpg",1,1032
27,"test_MGDB","iat","MGDB","pace",1,835
27,"test_MGDB","iat","MGDB","fond1.jpg",1,1194
27,"test_MGDB","iat","MGDB","agonia",1,741
27,"test_MGDB","iat","MGDB","latte5.jpg",1,849
27,"test_MGDB","iat","MGDB","schifo",1,1039
27,"test_MGDB","iat","MGDB","fond3.jpg",1,1334
27,"test_MGDB","iat","MGDB","nocivo",1,1246
27,"test_MGDB","iat","MGDB","fond7.jpg",1,838
27,"test_MGDB","iat","MGDB","buono",1,685
27,"test_MGDB","iat","MGDB","latte1.jpg",1,542
27,"test_MGDB","iat","MGDB","gloria",1,515
27,"test_MGDB","iat","MGDB","latte5.jpg",1,466
27,"test_MGDB","iat","MGDB","orribile",1,990
27,"test_MGDB","iat","MGDB","latte2.jpg",1,633
27,"test_MGDB","iat","MGDB","cattivo",1,870
27,"test_MGDB","iat","MGDB","latte4.jpg",1,921
27,"test_MGDB","iat","MGDB","male",1,640
27,"test_MGDB","iat","MGDB","latte7.jpg",1,695
27,"test_MGDB","iat","MGDB","orribile",1,1048
27,"test_MGDB","iat","MGDB","fond4.jpg",1,1265
27,"test_MGDB","iat","MGDB","stupendo",1,876
27,"test_MGDB","iat","MGDB","fond5.jpg",1,634
27,"test_MGDB","iat","MGDB","eccellente",1,822
27,"test_MGDB","iat","MGDB","latte3.jpg",1,626
27,"test_MGDB","iat","MGDB","meraviglioso",1,447
27,"test_MGDB","iat","MGDB","latte6.jpg",1,448
27,"test_MGDB","iat","MGDB","piacere",1,519
27,"test_MGDB","iat","MGDB","fond3.jpg",1,534
27,"test_MGDB","iat","MGDB","amore",1,608
27,"test_MGDB","iat","MGDB","latte5.jpg",1,953
27,"test_MGDB","iat","MGDB","paradiso",1,645
20,"practice_DGMB","iat","DGMB","brutto",1,709
20,"practice_DGMB","iat","DGMB","fond5.jpg",1,675
20,"practice_DGMB","iat","DGMB","orribile",1,919
20,"practice_DGMB","iat","DGMB","latte1.jpg",1,766
20,"practice_DGMB","iat","DGMB","agonia",1,716
20,"practice_DGMB","iat","DGMB","fond2.jpg",0,1339
20,"practice_DGMB","iat","DGMB","felicità",1,995
20,"practice_DGMB","iat","DGMB","latte5.jpg",1,609
